date,fighter,total_wins,total_losses,total_draws,win_percentage,win_streak,lose_streak
2012-04-14,Diego Nunes,2,1,0,0.6666666666666666,1,0
2012-04-14,Thiago Silva,5,2,1,0.7142857142857143,0,0
2012-04-14,Tom DeBlass,0,0,0,0,0,0
2012-04-14,Alessio Sakara,6,5,1,0.5454545454545454,0,1
2012-04-14,Damacio Page,0,1,0,0,0,1
2012-04-14,James Head,0,1,0,0,0,1
2012-04-14,Siyar Bahadurzada,0,0,0,0,0,0
2012-04-14,Yoislandy Izquierdo,0,0,0,0,0,0
2012-04-14,Besam Yousef,0,0,0,0,0,0
2012-04-14,Eric Wisely,0,1,0,0,0,1
2012-04-14,Magnus Cedenblad,0,0,0,0,0,0
2012-04-21,Rory MacDonald,3,1,0,0.75,2,0
2012-04-21,Mark Bocek,6,4,0,0.6,1,0
2012-04-21,Matt Brown,6,5,0,0.5454545454545454,1,0
2012-04-21,Travis Browne,3,0,1,1,2,0
2012-04-21,Jon Jones,9,1,0,0.9,6,0
2012-04-21,John Makdessi,2,1,0,0.6666666666666666,0,1
2012-04-21,Brendan Schaub,4,2,0,0.6666666666666666,0,1
2012-04-21,Mark Hominick,3,2,0,0.6,0,2
2012-04-21,Miguel Torres,2,1,0,0.6666666666666666,1,0
2012-04-21,Mac Danzig,4,5,0,0.4444444444444444,0,1
2012-04-21,Marcus Brimage,1,0,0,1,1,0
2012-04-21,Keith Wisniewski,0,2,0,0,0,2
2012-04-21,Che Mills,1,0,0,1,1,0
2012-04-21,John Alessio,0,3,0,0,0,3
2012-04-21,Stephen Thompson,1,0,0,1,1,0
2012-04-21,Chad Griggs,0,0,0,0,0,0
2012-04-21,Rashad Evans,12,1,1,0.9230769230769231,4,0
2012-04-21,Anthony Njokuani,1,2,0,0.3333333333333333,0,1
2012-04-21,Ben Rothwell,1,2,0,0.3333333333333333,0,1
2012-04-21,Eddie Yagin,0,1,0,0,0,1
2012-04-21,Michael McDonald,3,0,0,1,3,0
2012-04-21,Efrain Escudero,3,3,0,0.5,0,2
2012-04-21,Maximo Blanco,0,0,0,0,0,0
2012-04-21,Chris Clements,0,0,0,0,0,0
2012-05-05,John Hathaway,5,1,0,0.8333333333333334,1,0
2012-05-05,Nate Diaz,10,5,0,0.6666666666666666,2,0
2012-05-05,Josh Koscheck,15,5,0,0.75,2,0
2012-05-05,Rousimar Palhares,7,2,0,0.7777777777777778,3,0
2012-05-05,Louis Gaudinot,0,1,0,0,0,1
2012-05-05,Pat Barry,4,4,0,0.5,1,0
2012-05-05,Tony Ferguson,3,0,0,1,3,0
2012-05-05,John Dodson,1,0,0,1,1,0
2012-05-05,Dennis Bermudez,0,1,0,0,0,1
2012-05-05,Danny Castillo,3,1,0,0.75,2,0
2012-05-05,Mike Massenzio,2,4,0,0.3333333333333333,0,1
2012-05-05,Roland Delorme,1,0,0,1,1,0
2012-05-05,Pascal Krauss,1,0,0,1,1,0
2012-05-05,Jim Miller,10,2,0,0.8333333333333334,1,0
2012-05-05,Johny Hendricks,7,1,0,0.875,3,0
2012-05-05,Alan Belcher,8,4,0,0.6666666666666666,3,0
2012-05-05,John Lineker,0,0,0,0,0,0
2012-05-05,Lavar Johnson,1,0,0,1,1,0
2012-05-05,Michael Johnson,2,2,0,0.5,1,0
2012-05-05,Tim Elliott,0,0,0,0,0,0
2012-05-05,Pablo Garza,2,1,0,0.6666666666666666,0,1
2012-05-05,John Cholish,1,0,0,1,1,0
2012-05-05,Karlos Vemola,1,2,0,0.3333333333333333,0,1
2012-05-05,Nick Denis,1,0,0,1,1,0
2012-05-15,Cody McKenzie,1,2,0,0.3333333333333333,0,2
2012-05-15,Donald Cerrone,4,1,0,0.8,0,1
2012-05-15,Amir Sadollah,5,3,0,0.625,0,1
2012-05-15,Chan Sung Jung,2,0,0,1,2,0
2012-05-15,Brad Tavares,2,1,0,0.6666666666666666,0,1
2012-05-15,Yves Jabouin,2,1,0,0.6666666666666666,2,0
2012-05-15,Jason MacDonald,6,7,0,0.46153846153846156,0,1
2012-05-15,Igor Pokrajac,3,3,0,0.5,2,0
2012-05-15,TJ Grant,4,3,0,0.5714285714285714,1,0
2012-05-15,Rafael Dos Anjos,4,4,0,0.5,0,1
2012-05-15,Alex Soto,0,1,0,0,0,1
2012-05-15,Jeff Curran,0,2,0,0,0,2
2012-05-15,Marcus LeVesseur,0,0,0,0,0,0
2012-05-15,Jeremy Stephens,7,6,0,0.5384615384615384,0,1
2012-05-15,Jorge Lopez,0,1,0,0,0,1
2012-05-15,Dustin Poirier,4,0,0,1,4,0
2012-05-15,Dongi Yang,1,2,0,0.3333333333333333,0,1
2012-05-15,Jeff Hougland,1,0,0,1,1,0
2012-05-15,Tom Lawlor,3,3,0,0.5,0,1
2012-05-15,Fabio Maldonado,1,1,0,0.5,0,1
2012-05-15,Carlo Prater,1,0,0,1,1,0
2012-05-15,Kamal Shalorus,0,2,0,0,0,2
2012-05-15,Francisco Rivera,0,1,0,0,0,1
2012-05-15,Johnny Eduardo,0,1,0,0,0,1
2012-05-26,Stipe Miocic,2,0,0,1,2,0
2012-05-26,Roy Nelson,3,3,0,0.5,0,1
2012-05-26,Diego Brandao,1,0,0,1,1,0
2012-05-26,Jason Miller,0,2,0,0,0,2
2012-05-26,Stefan Struve,7,3,0,0.7,2,0
2012-05-26,Cain Velasquez,7,1,0,0.875,0,1
2012-05-26,Edson Barboza,4,0,0,1,4,0
2012-05-26,Dan Hardy,4,4,0,0.5,0,4
2012-05-26,Mike Brown,1,3,0,0.25,1,0
2012-05-26,Jacob Volkmann,5,2,0,0.7142857142857143,5,0
2012-05-26,Kyle Kingsbury,4,2,0,0.6666666666666666,0,1
2012-05-26,Junior Dos Santos,8,0,0,1,8,0
2012-05-26,Shane del Rosario,0,0,0,0,0,0
2012-05-26,Dave Herman,1,1,0,0.5,0,1
2012-05-26,Darren Elkins,3,1,0,0.75,2,0
2012-05-26,CB Dollaway,5,4,0,0.5555555555555556,0,2
2012-05-26,Lavar Johnson,2,0,0,1,2,0
2012-05-26,Antonio Silva,0,0,0,0,0,0
2012-05-26,Jamie Varner,1,1,0,0.5,1,0
2012-05-26,Duane Ludwig,4,3,0,0.5714285714285714,0,1
2012-05-26,Daniel Pineda,2,0,0,1,2,0
2012-05-26,Paul Sass,2,0,0,1,2,0
2012-05-26,Glover Teixeira,0,0,0,0,0,0
2012-05-26,Frank Mir,14,5,0,0.7368421052631579,3,0
2012-06-01,Jonathan Brookins,2,1,0,0.6666666666666666,1,0
2012-06-01,Jake Ellenberger,6,1,0,0.8571428571428571,6,0
2012-06-01,Myles Jury,0,0,0,0,0,0
2012-06-01,Michael Chiesa,0,0,0,0,0,0
2012-06-01,Cristiano Marcello,0,0,0,0,0,0
2012-06-01,Max Holloway,0,1,0,0,0,1
2012-06-01,Daron Cruickshank,0,0,0,0,0,0
2012-06-01,John Albert,1,1,0,0.5,0,1
2012-06-01,Justin Lawrence,0,0,0,0,0,0
2012-06-01,Joe Proctor,0,0,0,0,0,0
2012-06-01,Charles Oliveira,3,2,1,0.6,1,0
2012-06-01,Martin Kampmann,10,4,0,0.7142857142857143,2,0
2012-06-01,Chris Saunders,0,0,0,0,0,0
2012-06-01,Al Iaquinta,0,0,0,0,0,0
2012-06-01,Sam Sicilia,0,0,0,0,0,0
2012-06-01,Pat Schilling,0,1,0,0,0,1
2012-06-01,Chris Tickle,0,0,0,0,0,0
2012-06-01,Erik Perez,0,0,0,0,0,0
2012-06-01,John Cofer,0,0,0,0,0,0
2012-06-01,Jeremy Larsen,0,0,0,0,0,0
2012-06-08,Erick Silva,1,1,0,0.5,0,1
2012-06-08,Mike Pyle,5,3,0,0.625,1,0
2012-06-08,Seth Baczynski,2,1,0,0.6666666666666666,2,0
2012-06-08,Leonard Garcia,2,4,0,0.3333333333333333,0,2
2012-06-08,Mike Pierce,5,3,0,0.625,0,1
2012-06-08,Dustin Pague,0,1,0,0,0,1
2012-06-08,Tim Means,1,0,0,1,1,0
2012-06-08,Eddie Wineland,0,2,0,0,0,2
2012-06-08,Demetrious Johnson,2,1,1,0.6666666666666666,0,0
2012-06-08,Buddy Roberts,0,0,0,0,0,0
2012-06-08,Jake Hecht,1,1,0,0.5,0,1
2012-06-08,Henry Martinez,0,1,0,0,0,1
2012-06-08,Charlie Brenneman,4,2,0,0.6666666666666666,1,0
2012-06-08,Josh Neer,6,6,0,0.5,2,0
2012-06-08,Lance Benoist,1,0,0,1,1,0
2012-06-08,Matt Grice,1,4,0,0.2,0,3
2012-06-08,Carlos Eduardo Rocha,1,1,0,0.5,0,1
2012-06-08,Jared Papazian,0,1,0,0,0,1
2012-06-08,Justin Salas,1,0,0,1,1,0
2012-06-08,Scott Jorgensen,2,1,0,0.6666666666666666,0,1
2012-06-08,Ian McCall,0,0,1,0,0,0
2012-06-08,Caio Magalhaes,0,0,0,0,0,0
2012-06-08,Sean Pierson,1,2,0,0.3333333333333333,0,2
2012-06-08,Bernardo Magalhaes,0,1,0,0,0,1
2012-06-22,Steven Siler,2,0,0,1,2,0
2012-06-22,Sam Stout,6,6,0,0.5,0,1
2012-06-22,Hatsu Hioki,2,0,0,1,2,0
2012-06-22,Ross Pearson,5,2,0,0.7142857142857143,1,0
2012-06-22,Gray Maynard,8,1,2,0.8888888888888888,0,1
2012-06-22,Nick Catone,3,2,0,0.6,2,0
2012-06-22,Rick Story,6,3,0,0.6666666666666666,0,2
2012-06-22,Brian Ebersole,3,0,0,1,3,0
2012-06-22,Ramsey Nijem,1,1,0,0.5,1,0
2012-06-22,Ken Stone,1,1,0,0.5,1,0
2012-06-22,Matt Brown,7,5,0,0.5833333333333334,2,0
2012-06-22,Dan Miller,5,5,0,0.5,0,2
2012-06-22,Joey Gambino,0,0,0,0,0,0
2012-06-22,Spencer Fisher,9,7,0,0.5625,0,2
2012-06-22,Ricardo Lamas,2,0,0,1,2,0
2012-06-22,Cub Swanson,1,1,0,0.5,1,0
2012-06-22,Clay Guida,9,6,0,0.6,0,1
2012-06-22,Chris Camozzi,3,2,0,0.6,1,0
2012-06-22,Brock Jardine,0,0,0,0,0,0
2012-06-22,TJ Waldburger,3,1,0,0.75,2,0
2012-06-22,CJ Keith,0,0,0,0,0,0
2012-06-22,Dustin Pague,1,1,0,0.5,1,0
2012-06-22,Luis Ramos,0,1,0,0,0,1
2012-06-22,Ricardo Funch,0,3,0,0,0,3
2012-06-23,Iuri Alcantara,2,0,0,1,2,0
2012-06-23,Godofredo Pepey,0,0,0,0,0,0
2012-06-23,Wanderlei Silva,4,6,0,0.4,1,0
2012-06-23,Fabricio Werdum,3,2,0,0.6,1,0
2012-06-23,Cezar Ferreira,0,0,0,0,0,0
2012-06-23,John Teixeira,0,0,0,0,0,0
2012-06-23,Delson Heleno,0,0,0,0,0,0
2012-06-23,Anistavio Medeiros,0,0,0,0,0,0
2012-06-23,Marcos Vinicius,0,0,0,0,0,0
2012-06-23,Felipe Arantes,1,1,0,0.5,1,0
2012-06-23,Thiago Perpetuo,0,0,0,0,0,0
2012-06-23,Hacran Dias,0,0,0,0,0,0
2012-06-23,Rony Jason,0,0,0,0,0,0
2012-06-23,Rich Franklin,13,5,0,0.7222222222222222,0,1
2012-06-23,Mike Russow,4,0,0,1,4,0
2012-06-23,Sergio Moraes,0,0,0,0,0,0
2012-06-23,Hugo Viana,0,0,0,0,0,0
2012-06-23,Francisco Trinaldo,0,0,0,0,0,0
2012-06-23,Rodrigo Damm,0,0,0,0,0,0
2012-06-23,Wagner Campos,0,0,0,0,0,0
2012-06-23,Milton Vieira,0,0,0,0,0,0
2012-06-23,Leonardo Mafra,0,0,0,0,0,0
2012-07-07,Dong Hyun Kim,6,1,1,0.8571428571428571,1,0
2012-07-07,Melvin Guillard,10,6,0,0.625,0,2
2012-07-07,Ivan Menjivar,3,1,0,0.75,3,0
2012-07-07,Chad Mendes,2,1,0,0.6666666666666666,0,1
2012-07-07,Forrest Griffin,9,5,0,0.6428571428571429,0,1
2012-07-07,Anderson Silva,14,0,0,1,14,0
2012-07-07,Cung Le,0,1,0,0,0,1
2012-07-07,Constantinos Philippou,3,1,0,0.75,3,0
2012-07-07,Gleison Tibau,10,5,0,0.6666666666666666,3,0
2012-07-07,John Alessio,0,4,0,0,0,4
2012-07-07,Rafaello Oliveira,1,4,0,0.2,0,3
2012-07-07,Demian Maia,9,4,0,0.6923076923076923,0,1
2012-07-07,Fabricio Camoes,1,1,1,0.5,1,0
2012-07-07,Mike Easton,2,0,0,1,2,0
2012-07-07,Cody McKenzie,2,2,0,0.5,1,0
2012-07-07,Tito Ortiz,15,10,1,0.6,0,2
2012-07-07,Chael Sonnen,6,4,0,0.6,2,0
2012-07-07,Patrick Cote,4,7,0,0.36363636363636365,0,3
2012-07-07,Riki Fukuda,1,1,0,0.5,1,0
2012-07-07,Khabib Nurmagomedov,1,0,0,1,1,0
2012-07-07,Shane Roller,1,3,0,0.25,0,3
2012-07-07,Yoislandy Izquierdo,0,1,0,0,0,1
2012-07-11,Rafael Dos Anjos,5,4,0,0.5555555555555556,1,0
2012-07-11,Karlos Vemola,2,2,0,0.5,1,0
2012-07-11,TJ Dillashaw,1,1,0,0.5,1,0
2012-07-11,Damacio Page,0,2,0,0,0,2
2012-07-11,Mark Munoz,7,2,0,0.7777777777777778,4,0
2012-07-11,Aaron Simpson,6,3,0,0.6666666666666666,0,1
2012-07-11,Rafael Natal,2,1,1,0.6666666666666666,2,0
2012-07-11,Raphael Assuncao,1,1,0,0.5,1,0
2012-07-11,Chris Cariaso,3,1,0,0.75,2,0
2012-07-11,James Te Huna,3,1,0,0.75,2,0
2012-07-11,Marcelo Guimaraes,0,0,0,0,0,0
2012-07-11,Anthony Njokuani,2,2,0,0.5,1,0
2012-07-11,Francis Carmont,2,0,0,1,2,0
2012-07-11,Vaughan Lee,1,1,0,0.5,1,0
2012-07-11,Alex Caceres,1,3,0,0.25,0,1
2012-07-11,Chris Weidman,4,0,0,1,4,0
2012-07-11,Kenny Robertson,0,1,0,0,0,1
2012-07-11,Andrew Craig,1,0,0,1,1,0
2012-07-11,Issei Tamura,1,0,0,1,1,0
2012-07-11,Josh Ferguson,0,1,0,0,0,1
2012-07-11,Joey Beltran,3,4,0,0.42857142857142855,0,2
2012-07-11,Dan Stittgen,0,1,0,0,0,1
2012-07-21,Chris Clements,1,0,0,1,1,0
2012-07-21,Cheick Kongo,10,5,1,0.6666666666666666,0,1
2012-07-21,Hector Lombard,0,0,0,0,0,0
2012-07-21,Roland Delorme,2,0,0,1,2,0
2012-07-21,Bryan Caraway,1,0,0,1,1,0
2012-07-21,Brian Ebersole,4,0,0,1,4,0
2012-07-21,Antonio Carvalho,0,1,0,0,0,1
2012-07-21,Urijah Faber,2,1,0,0.6666666666666666,1,0
2012-07-21,Court McGee,3,1,0,0.75,0,1
2012-07-21,Anthony Perosh,3,3,0,0.5,3,0
2012-07-21,Mitch Clarke,0,1,0,0,0,1
2012-07-21,Matthew Riddle,6,3,0,0.6666666666666666,1,0
2012-07-21,Shawn Jordan,1,0,0,1,1,0
2012-07-21,Tim Boetsch,6,3,0,0.6666666666666666,3,0
2012-07-21,Francisco Rivera,1,1,0,0.5,1,0
2012-07-21,Mitch Gagnon,0,0,0,0,0,0
2012-07-21,James Head,1,1,0,0.5,1,0
2012-07-21,Daniel Pineda,2,1,0,0.6666666666666666,0,1
2012-07-21,Renan Barao,3,0,0,1,3,0
2012-07-21,Nick Ring,2,1,0,0.6666666666666666,0,1
2012-07-21,Ryan Jimmo,0,0,0,0,0,0
2012-07-21,Anton Kuivanen,0,1,0,0,0,1
2012-08-04,Mike Swick,9,3,0,0.75,0,2
2012-08-04,Phil Davis,5,1,0,0.8333333333333334,0,1
2012-08-04,Philip De Fries,1,1,0,0.5,0,1
2012-08-04,Joe Lauzon,8,4,0,0.6666666666666666,0,1
2012-08-04,Mauricio Rua,4,4,0,0.5,0,1
2012-08-04,Cole Miller,7,4,0,0.6363636363636364,0,1
2012-08-04,Manvel Gamburyan,2,5,0,0.2857142857142857,0,4
2012-08-04,Lyoto Machida,9,3,0,0.75,0,1
2012-08-04,Josh Grispi,0,2,0,0,0,2
2012-08-04,John Moraga,0,0,0,0,0,0
2012-08-04,DaMarques Johnson,4,4,0,0.5,0,1
2012-08-04,Wagner Prado,0,0,0,0,0,0
2012-08-04,Oli Thompson,0,1,0,0,0,1
2012-08-04,Jamie Varner,2,1,0,0.6666666666666666,2,0
2012-08-04,Brandon Vera,8,5,1,0.6153846153846154,1,0
2012-08-04,Nam Phan,1,3,0,0.25,0,1
2012-08-04,Michihiro Omigawa,1,5,0,0.16666666666666666,0,1
2012-08-04,Ryan Bader,7,2,0,0.7777777777777778,2,0
2012-08-04,Rani Yahya,1,1,0,0.5,0,1
2012-08-04,Ulysses Gomez,0,0,0,0,0,0
2012-08-11,Justin Lawrence,1,0,0,1,1,0
2012-08-11,Yushin Okami,10,4,0,0.7142857142857143,0,2
2012-08-11,Dennis Bermudez,1,1,0,0.5,1,0
2012-08-11,Ken Stone,2,1,0,0.6666666666666666,2,0
2012-08-11,Jake Shields,2,2,0,0.5,1,0
2012-08-11,Benson Henderson,4,0,0,1,4,0
2012-08-11,Jared Hamman,2,3,0,0.4,0,1
2012-08-11,Donald Cerrone,5,1,0,0.8333333333333334,1,0
2012-08-11,Dustin Pague,1,2,0,0.3333333333333333,0,1
2012-08-11,Nik Lentz,5,2,2,0.7142857142857143,0,2
2012-08-11,Max Holloway,1,1,0,0.5,1,0
2012-08-11,Buddy Roberts,1,0,0,1,1,0
2012-08-11,Tommy Hayden,0,1,0,0,0,1
2012-08-11,Erik Perez,1,0,0,1,1,0
2012-08-11,Ed Herman,7,5,0,0.5833333333333334,3,0
2012-08-11,Frankie Edgar,9,2,1,0.8181818181818182,0,1
2012-08-11,Michael Kuiper,0,1,0,0,0,1
2012-08-11,Melvin Guillard,11,6,0,0.6470588235294118,1,0
2012-08-11,Chico Camus,0,0,0,0,0,0
2012-08-11,Eiji Mitsuoka,0,1,0,0,0,1
2012-09-22,Michael Bisping,12,4,0,0.75,0,1
2012-09-22,Matt Hamill,9,4,0,0.6923076923076923,0,2
2012-09-22,Joseph Benavidez,3,0,0,1,3,0
2012-09-22,Igor Pokrajac,4,3,0,0.5714285714285714,3,0
2012-09-22,Jon Jones,10,1,0,0.9090909090909091,7,0
2012-09-22,TJ Grant,5,3,0,0.625,2,0
2012-09-22,Sean Pierson,2,2,0,0.5,1,0
2012-09-22,Seth Baczynski,3,1,0,0.75,3,0
2012-09-22,Cub Swanson,2,1,0,0.6666666666666666,2,0
2012-09-22,Jimy Hettes,2,0,0,1,2,0
2012-09-22,Mitch Gagnon,0,1,0,0,0,1
2012-09-22,Kyle Noke,3,2,0,0.6,0,2
2012-09-22,Brian Stann,6,3,0,0.6666666666666666,1,0
2012-09-22,Roger Hollett,0,0,0,0,0,0
2012-09-22,Demetrious Johnson,3,1,1,0.75,1,0
2012-09-22,Vinny Magalhaes,0,2,0,0,0,2
2012-09-22,Vitor Belfort,10,5,0,0.6666666666666666,2,0
2012-09-22,Evan Dunham,6,2,0,0.75,2,0
2012-09-22,Lance Benoist,1,1,0,0.5,0,1
2012-09-22,Simeon Thoresen,1,0,0,1,1,0
2012-09-22,Charles Oliveira,4,2,1,0.6666666666666666,2,0
2012-09-22,Marcus Brimage,2,0,0,1,2,0
2012-09-22,Walel Watson,1,2,0,0.3333333333333333,0,2
2012-09-22,Charlie Brenneman,4,3,0,0.5714285714285714,0,1
2012-09-29,Paul Sass,3,0,0,1,3,0
2012-09-29,Brad Pickett,1,1,0,0.5,1,0
2012-09-29,Stefan Struve,8,3,0,0.7272727272727273,3,0
2012-09-29,Che Mills,1,1,0,0.5,0,1
2012-09-29,Dan Hardy,5,4,0,0.5555555555555556,1,0
2012-09-29,Kyle Kingsbury,4,3,0,0.5714285714285714,0,2
2012-09-29,Tom Watson,0,0,0,0,0,0
2012-09-29,John Hathaway,6,1,0,0.8571428571428571,2,0
2012-09-29,DaMarques Johnson,4,5,0,0.4444444444444444,0,2
2012-09-29,Andy Ogle,0,0,0,0,0,0
2012-09-29,Jason Young,1,2,0,0.3333333333333333,1,0
2012-09-29,Matt Wiman,8,4,0,0.6666666666666666,1,0
2012-09-29,Yves Jabouin,3,1,0,0.75,3,0
2012-09-29,Stipe Miocic,3,0,0,1,3,0
2012-09-29,Duane Ludwig,4,4,0,0.5,0,2
2012-09-29,Amir Sadollah,6,3,0,0.6666666666666666,1,0
2012-09-29,Jimi Manuwa,0,0,0,0,0,0
2012-09-29,Brad Tavares,3,1,0,0.75,1,0
2012-09-29,John Maguire,2,0,0,1,2,0
2012-09-29,Gunnar Nelson,0,0,0,0,0,0
2012-09-29,Akira Corassani,0,0,0,0,0,0
2012-09-29,Robert Peralta,1,0,1,1,0,0
2012-10-05,Travis Browne,4,0,1,1,3,0
2012-10-05,Jake Ellenberger,6,2,0,0.75,0,1
2012-10-05,John Dodson,2,0,0,1,2,0
2012-10-05,Jacob Volkmann,5,3,0,0.625,0,1
2012-10-05,Josh Neer,6,7,0,0.46153846153846156,0,1
2012-10-05,Marcus LeVesseur,0,1,0,0,0,1
2012-10-05,Michael Johnson,3,2,0,0.6,2,0
2012-10-05,Darren Uyenoyama,1,0,0,1,1,0
2012-10-05,Bart Palaszewski,1,1,0,0.5,0,1
2012-10-05,Aaron Simpson,7,3,0,0.7,1,0
2012-10-05,Antonio Silva,0,1,0,0,0,1
2012-10-05,Jay Hieron,0,2,0,0,0,2
2012-10-05,Jussier Formiga,0,0,0,0,0,0
2012-10-05,Shane Roller,2,3,0,0.4,1,0
2012-10-05,Justin Edwards,1,2,0,0.3333333333333333,0,1
2012-10-05,Carlo Prater,1,1,0,0.5,0,1
2012-10-05,Danny Castillo,4,1,0,0.8,3,0
2012-10-05,Phil Harris,0,0,0,0,0,0
2012-10-05,Diego Nunes,2,2,0,0.5,0,1
2012-10-05,Mike Pierce,6,3,0,0.6666666666666666,1,0
2012-10-13,Demian Maia,10,4,0,0.7142857142857143,1,0
2012-10-13,Gleison Tibau,10,6,0,0.625,0,1
2012-10-13,Anderson Silva,15,0,0,1,15,0
2012-10-13,Glover Teixeira,1,0,0,1,1,0
2012-10-13,Rony Jason,1,0,0,1,1,0
2012-10-13,Antonio Rodrigo Nogueira,4,3,0,0.5714285714285714,0,1
2012-10-13,Jon Fitch,13,2,1,0.8666666666666667,0,1
2012-10-13,Phil Davis,5,1,1,0.8333333333333334,0,0
2012-10-13,Sergio Moraes,0,1,0,0,0,1
2012-10-13,Diego Brandao,1,1,0,0.5,0,1
2012-10-13,Luiz Cane,4,4,0,0.5,0,1
2012-10-13,Cristiano Marcello,0,1,0,0,0,1
2012-10-13,Rick Story,7,3,0,0.7,1,0
2012-10-13,Francisco Trinaldo,1,0,0,1,1,0
2012-10-13,Stephan Bonnar,8,6,0,0.5714285714285714,3,0
2012-10-13,Fabio Maldonado,1,2,0,0.3333333333333333,0,2
2012-10-13,Sam Sicilia,1,0,0,1,1,0
2012-10-13,Dave Herman,1,2,0,0.3333333333333333,0,2
2012-10-13,Erick Silva,2,1,0,0.6666666666666666,1,0
2012-10-13,Wagner Prado,0,0,1,0,0,0
2012-10-13,Renee Forte,0,0,0,0,0,0
2012-10-13,Joey Gambino,0,1,0,0,0,1
2012-10-13,Chris Camozzi,4,2,0,0.6666666666666666,2,0
2012-10-13,Reza Madadi,1,0,0,1,1,0
2012-11-10,Dong Hyun Kim,6,2,1,0.75,0,1
2012-11-10,Takanori Gomi,2,3,0,0.4,1,0
2012-11-10,Alex Caceres,2,3,0,0.4,1,0
2012-11-10,Rich Franklin,14,5,0,0.7368421052631579,1,0
2012-11-10,Takeya Mizugaki,2,2,0,0.5,0,1
2012-11-10,Yasuhiro Urushitani,0,1,0,0,0,1
2012-11-10,Thiago Silva,5,3,1,0.625,0,1
2012-11-10,Zhang Tiequan,1,2,0,0.3333333333333333,0,2
2012-11-10,Riki Fukuda,1,2,0,0.3333333333333333,0,1
2012-11-10,Paulo Thiago,4,4,0,0.5,0,1
2012-11-10,Mac Danzig,5,5,0,0.5,1,0
2012-11-10,Motonobu Tezuka,0,0,0,0,0,0
2012-11-10,Cung Le,1,1,0,0.5,1,0
2012-11-10,Jeff Hougland,1,1,0,0.5,0,1
2012-11-10,John Lineker,0,1,0,0,0,1
2012-11-10,Stanislav Nedkov,1,0,0,1,1,0
2012-11-10,Jon Tuck,0,0,0,0,0,0
2012-11-10,Tom DeBlass,0,1,0,0,0,1
2012-11-17,Francis Carmont,3,0,0,1,3,0
2012-11-17,Mark Hominick,3,3,0,0.5,0,3
2012-11-17,Johny Hendricks,8,1,0,0.8888888888888888,4,0
2012-11-17,Patrick Cote,4,8,0,0.3333333333333333,0,4
2012-11-17,Sam Stout,7,6,0,0.5384615384615384,1,0
2012-11-17,Cyrille Diabate,3,2,0,0.6,1,0
2012-11-17,Steven Siler,3,0,0,1,3,0
2012-11-17,Mark Bocek,7,4,0,0.6363636363636364,2,0
2012-11-17,Georges St-Pierre,16,2,0,0.8888888888888888,9,0
2012-11-17,Ivan Menjivar,3,2,0,0.6,0,1
2012-11-17,Antonio Carvalho,1,1,0,0.5,1,0
2012-11-17,Matthew Riddle,6,3,1,0.6666666666666666,0,0
2012-11-17,Tom Lawlor,4,3,0,0.5714285714285714,1,0
2012-11-17,Pablo Garza,2,2,0,0.5,0,2
2012-11-17,Martin Kampmann,11,4,0,0.7333333333333333,3,0
2012-11-17,Alessio Sakara,6,6,1,0.5,0,2
2012-11-17,John Makdessi,2,2,0,0.5,0,2
2012-11-17,Chad Griggs,0,1,0,0,0,1
2012-11-17,Darren Elkins,4,1,0,0.8,3,0
2012-11-17,Rafael Dos Anjos,6,4,0,0.6,2,0
2012-11-17,Carlos Condit,5,1,0,0.8333333333333334,5,0
2012-11-17,Azamat Gashimov,0,0,0,0,0,0
2012-11-17,Rodrigo Damm,1,0,0,1,1,0
2012-11-17,John Maguire,2,1,0,0.6666666666666666,0,1
2012-12-08,Mike Swick,10,3,0,0.7692307692307693,1,0
2012-12-08,Daron Cruickshank,1,0,0,1,1,0
2012-12-08,Mauricio Rua,5,4,0,0.5555555555555556,1,0
2012-12-08,Yves Edwards,9,6,0,0.6,0,1
2012-12-08,Ramsey Nijem,2,1,0,0.6666666666666666,2,0
2012-12-08,Benson Henderson,5,0,0,1,5,0
2012-12-08,Raphael Assuncao,2,1,0,0.6666666666666666,2,0
2012-12-08,BJ Penn,12,7,2,0.631578947368421,0,1
2012-12-08,Scott Jorgensen,2,2,0,0.5,0,2
2012-12-08,Dennis Siver,9,5,0,0.6428571428571429,1,0
2012-12-08,Marcus LeVesseur,1,1,0,0.5,1,0
2012-12-08,Matt Brown,8,5,0,0.6153846153846154,3,0
2012-12-08,Henry Martinez,1,1,0,0.5,1,0
2012-12-08,Alexander Gustafsson,6,1,0,0.8571428571428571,5,0
2012-12-08,Jeremy Stephens,7,7,0,0.5,0,2
2012-12-08,Joe Proctor,1,0,0,1,1,0
2012-12-08,Nate Diaz,11,5,0,0.6875,3,0
2012-12-08,Mike Easton,3,0,0,1,3,0
2012-12-08,Rory MacDonald,4,1,0,0.8,3,0
2012-12-08,John Albert,1,2,0,0.3333333333333333,0,2
2012-12-08,Nam Phan,2,3,0,0.4,1,0
2012-12-08,Abel Trujillo,0,0,0,0,0,0
2012-12-14,George Sotiropoulos,7,2,0,0.7777777777777778,0,2
2012-12-14,Igor Pokrajac,4,4,0,0.5,0,1
2012-12-14,Colin Fletcher,0,0,0,0,0,0
2012-12-14,Hector Lombard,0,1,0,0,0,1
2012-12-14,Mike Pierce,7,3,0,0.7,2,0
2012-12-14,Chad Mendes,3,1,0,0.75,1,0
